"","genes","logFC","logCPM","LR","PValue","padjFilter","FDR","gene_name","gene_function","old_locus","SL1344_tag","type","SPI","DE"
"STM14_2589","STM14_2589",-3.19453187311589,5.76250903103962,31.2685834888773,0.00171941075424081,0.0694852445580179,0.0694852445580179,"rfbA","dTDP-glucose pyrophosphorylase","STM14_2589","SL1344_2072","protein_coding","-","Attenuated"
"STM14_4078","STM14_4078",-1.93595854768955,5.04462547759524,31.2631656304252,0.0017201378169683,0.0694852445580179,0.0694852445580179,"yhdT","hypothetical protein","STM14_4078","SL1344_3354","protein_coding","-","Attenuated"
"STM14_2864","STM14_2864",-2.33548644335843,6.35436609803308,31.1381314925935,0.00173703356604841,0.0696064090586918,0.0696064090586918,"nuoG","NADH dehydrogenase subunit G","STM14_2864","SL1344_2292","protein_coding","-","Attenuated"
"STM14_2759","STM14_2759",-2.9934533013541,2.43957719124313,30.8180006777301,0.00178133112139054,0.0696619695384479,0.0696619695384479,"-","putative cytoplasmic protein","STM14_2759","SL1344_2209","protein_coding","-","Attenuated"
"STM14_2095","STM14_2095",2.36862593661505,9.08193465688353,30.748899314525,0.00179109349254049,0.0696619695384479,0.0696619695384479,"ompW","outer membrane protein W","STM14_2095","SL1344_1663","protein_coding","-","Amplified"
"STM14_1364","STM14_1364",-5.64498695064049,3.7365706499558,48.7964067633019,0.00180224468836792,0.0696619695384479,0.0696619695384479,"rpmF","50S ribosomal protein L32","STM14_1364","SL1344_1128","protein_coding","-","Attenuated"
"STM14_0866","STM14_0866",-4.4033049969799,5.7338163680206,30.6184199850617,0.00180972590902491,0.0696619695384479,0.0696619695384479,"ybgC","acyl-CoA thioester hydrolase YbgC","STM14_0866","SL1344_0726","protein_coding","-","Attenuated"
"STM14_2916","STM14_2916",-2.02901001292997,6.25243431115538,30.5580085726108,0.00181844172511247,0.0696619695384479,0.0696619695384479,"truA","tRNA pseudouridine synthase A","STM14_2916","SL1344_2337","protein_coding","-","Attenuated"
"STM14_1508","STM14_1508",-2.27486103637645,3.30430685702017,30.5171863177797,0.00182436358874762,0.0696619695384479,0.0696619695384479,"-","putative cytoplasmic protein","STM14_1508","SL1344_1186","protein_coding","-","Attenuated"
"STM14_2372","STM14_2372",2.46075156605673,9.03303847607674,30.3467153897749,0.00184937756456989,0.0696619695384479,0.0696619695384479,"fliY","cystine transporter subunit","STM14_2372","SL1344_1883","protein_coding","-","Amplified"
"STnc3870","STnc3870",-3.75672117324472,2.83745268125938,36.8088496443188,0.00184967896758107,0.0696619695384479,0.0696619695384479,"STnc3870","Intergenic","STnc3870","ncRNA0346",NA,"-","Attenuated"
"STM14_3550","STM14_3550",-2.03743939321438,4.95523344373131,29.7684618273471,0.00193777599322769,0.0719239765228163,0.0719239765228163,"sopD","secreted effector protein","STM14_3550","SL1344_2924","protein_coding","-","Attenuated"
"STM14_0254","STM14_0254",-7.31650304162865,6.41266827593863,59.8802788619362,0.00193845814146141,0.0719239765228163,0.0719239765228163,"glnD","PII uridylyl-transferase","STM14_0254","SL1344_0215","protein_coding","-","Attenuated"
"STM14_2616","STM14_2616",2.48769848951534,9.75533682727899,29.189585631118,0.0020321092455731,0.0748443765520269,0.0748443765520269,"asmA","putative assembly protein","STM14_2616","SL1344_2097","protein_coding","-","Amplified"
"STM14_5394","STM14_5394",-2.53598659336453,4.55693820234626,28.9485570980119,0.00207322594255266,0.0754185846325206,0.0754185846325206,"-","putative cytoplasmic protein","STM14_5394","SL1344_4426","protein_coding","-","Attenuated"
"STM14_3117","STM14_3117",-5.67257483198023,3.76254311635325,45.0207874881253,0.00211456731296694,0.0754185846325206,0.0754185846325206,"nifU","scaffold protein","STM14_3117","SL1344_2504","protein_coding","-","Attenuated"
"STM14_4612","STM14_4612",1.61964301652706,8.91722549883228,28.6934795806292,0.00211797799780531,0.0754185846325206,0.0754185846325206,"-","putative cytochrome c peroxidase","STM14_4612","SL1344_3786","protein_coding","-","Amplified"
"STM14_1862","STM14_1862",2.77123712101522,9.0876586961567,28.6364804435288,0.00212815698620612,0.0754185846325206,0.0754185846325206,"-","putative transport protein","STM14_1862","SL1344_1472","protein_coding","-","Amplified"
"STM14_4473","STM14_4473",-3.55374146753614,3.82887101741853,38.0977442687209,0.00213264697448663,0.0754185846325206,0.0754185846325206,"rfaC","ADP-heptose:LPS heptosyl transferase I","STM14_4473","SL1344_3678","protein_coding","-","Attenuated"
"STM14_0077","STM14_0077",-2.00399913419057,5.97894172036433,28.397365710621,0.00217158915946829,0.0754185846325206,0.0754185846325206,"carA","carbamoyl phosphate synthase small subunit","STM14_0077","SL1344_0067","protein_coding","-","Attenuated"
"STM14_3212","STM14_3212",1.4835830262187,8.0880618452418,28.3603055403529,0.00217842801039429,0.0754185846325206,0.0754185846325206,"-","Eaa1","STM14_3212","STM14_3212","protein_coding","-","Amplified"
"STM14_2172","STM14_2172",1.24493281259393,8.44247481966948,28.2557327577507,0.00219788342678007,0.0754185846325206,0.0754185846325206,"treA","trehalase","STM14_2172","SL1344_1724","protein_coding","-","FDR>=0.1"
"STM14_3627","STM14_3627",-1.9079303102768,5.70558975972998,28.1698375032018,0.00221404065782331,0.0754185846325206,0.0754185846325206,"mutH","DNA mismatch repair protein","STM14_3627","SL1344_2983","protein_coding","-","Attenuated"
"STnc4240","STnc4240",-6.37756469947929,5.2999383136124,51.0615367893668,0.00222190758337104,0.0754185846325206,0.0754185846325206,"STnc4240","Antisense","STnc4240","ncRNA0373",NA,"-","Attenuated"
"STM14_2765","STM14_2765",-1.88638615714308,4.32283105085264,28.103862972771,0.00222656030263248,0.0754185846325206,0.0754185846325206,"-","hypothetical protein","STM14_2765","SL1344_2214","protein_coding","-","Attenuated"
"STM14_1014","STM14_1014",1.41800060010911,8.21339567558902,28.0205951086471,0.00224249909260488,0.0754185846325206,0.0754185846325206,"deoR","DNA-binding transcriptional repressor DeoR","STM14_1014","SL1344_0840","protein_coding","-","Amplified"
"STM14_2836","STM14_2836",1.86928621933996,9.76362938372481,27.9666629235401,0.00225290524535241,0.0754185846325206,0.0754185846325206,"pmrF","undecaprenyl phosphate 4-deoxy-4-formamido-L-arabinose transferase","STM14_2836","SL1344_2267","protein_coding","-","Amplified"
"STM14_2473","STM14_2473",-3.88882147240124,3.87794459645128,27.8329489257072,0.0022789893086437,0.0754185846325206,0.0754185846325206,"-","DNA binding protein","STM14_2473","STM14_2473","protein_coding","-","Attenuated"
"STM14_2595","STM14_2595",1.26738344892743,8.03523818206827,27.830981581963,0.00227937613608577,0.0754185846325206,0.0754185846325206,"wcaK","putative pyruvyl transferase","STM14_2595","SL1344_2078","protein_coding","-","Amplified"
"STM14_3983","STM14_3983",-2.15502097207968,5.0954145071235,27.7841764555606,0.0022886054829593,0.0754185846325206,0.0754185846325206,"yhbY","RNA-binding protein YhbY","STM14_3983","SL1344_3270","protein_coding","-","Attenuated"
"STM14_4064","STM14_4064",-2.72394374147024,13.0445742671458,27.6433142269952,0.0023166893579,0.0758450783903341,0.0758450783903341,"cafA","ribonuclease G","STM14_4064","SL1344_3342","protein_coding","-","Attenuated"
"STM14_2935","STM14_2935",-1.96206825528402,5.15583946082443,27.4650994916599,0.00235289430042936,0.0761110296952794,0.0761110296952794,"yfcN","hypothetical protein","STM14_2935","SL1344_2355","protein_coding","-","Attenuated"
"STM14_2573","STM14_2573",1.47590916789559,9.30543721949893,27.4538636188532,0.00235520255595295,0.0761110296952794,0.0761110296952794,"wzzB","lipopolysaccharide O-antigen chain length regulator","STM14_2573","SL1344_2056","protein_coding","-","Amplified"
"STM14_2076","STM14_2076",5.33004453674648,8.80151024524769,27.3538030226499,0.00237589476396337,0.0762875440557212,0.0762875440557212,"-","hypothetical protein","STM14_2076","STM14_2076",NA,"-","Amplified"
"STM14_2585","STM14_2585",2.45404919845225,9.93895614586354,27.0561392826454,0.00243892791533567,0.0773765901668426,0.0773765901668426,"rfbG","CDP glucose 4,6-dehydratase","STM14_2585","SL1344_2068","protein_coding","-","Amplified"
"STM14_2331","STM14_2331",2.47842305815481,7.12009067744453,27.0309166190932,0.00244437285769494,0.0773765901668426,0.0773765901668426,"cheY","chemotaxis regulatory protein CheY","STM14_2331","SL1344_1851","protein_coding","-","Amplified"
"STM14_2569","STM14_2569",2.27177235253534,7.07592813694587,26.9766004015609,0.00245615448922499,0.0773765901668426,0.0773765901668426,"hisH","imidazole glycerol phosphate synthase subunit HisH","STM14_2569","SL1344_2052","protein_coding","-","Amplified"
"STM14_4491","STM14_4491",-1.71922222123522,6.62740095743927,26.8330938735736,0.00248765518154092,0.0778791550271153,0.0778791550271153,"radC","DNA repair protein RadC","STM14_4491","SL1344_3695","protein_coding","-","Attenuated"
"STM14_3840","STM14_3840",-1.99262485428946,5.06127001841678,26.7524709032867,0.00250559326083675,0.0779535195250389,0.0779535195250389,"-","hypothetical protein","STM14_3840","STM14_3840",NA,"-","Attenuated"
"STM14_2587","STM14_2587",3.4511274473498,10.5505670995634,26.6279507509229,0.00253364462938275,0.0779875154062992,0.0779875154062992,"rfbI","CDP-6-deoxy-delta-3,4-glucoseen reductase","STM14_2587","SL1344_2070","protein_coding","-","Amplified"
"STM14_3826","STM14_3826",1.86899429180456,8.41129298723613,26.609554536527,0.00253782491739405,0.0779875154062992,0.0779875154062992,"-","putative inner membrane protein","STM14_3826","STM14_3826",NA,"-","Amplified"
"STM14_0852","STM14_0852",-2.08731787657713,5.88149951190504,26.5310212677975,0.00255577614481354,0.0780602604229942,0.0780602604229942,"sdhD","succinate dehydrogenase cytochrome b556 small membrane subunit","STM14_0852","SL1344_0715","protein_coding","-","Attenuated"
"STM14_4806","STM14_4806",-6.252257074253,6.87712630901187,53.8562826968017,0.00262307721417649,0.0796302652473336,0.0796302652473336,"dsbA","periplasmic protein disulfide isomerase I","STM14_4806","SL1344_3945","protein_coding","-","Attenuated"
"STM14_5329","STM14_5329",-1.22811286648365,8.16296097494412,26.0954272320239,0.00265853877283833,0.0797519102547252,0.0797519102547252,"pmbA","peptidase PmbA","STM14_5329","SL1344_4368","protein_coding","-","FDR>=0.1"
"STM14_2099","STM14_2099",1.50825696628732,7.5177957794301,26.0938220657127,0.00265892773258916,0.0797519102547252,0.0797519102547252,"yciA","acyl-CoA thioester hydrolase","STM14_2099","SL1344_1667","protein_coding","-","Amplified"
"STM14_5214","STM14_5214",-3.26094245741288,3.35415839371473,26.0023145642415,0.00268122985177842,0.0799421448068934,0.0799421448068934,"efp","elongation factor P","STM14_5214","SL1344_4271","protein_coding","-","Attenuated"
"STM14_3639","STM14_3639",-1.80332237629181,4.77145748442563,25.8964108687847,0.00270735859180117,0.0799604949248873,0.0799604949248873,"lysR","DNA-binding transcriptional regulator LysR","STM14_3639","SL1344_2992","protein_coding","-","Attenuated"
"STM14_2291","STM14_2291",-2.18829349428549,3.7645326669596,25.8650506484306,0.00271516210064871,0.0799604949248873,0.0799604949248873,"-","hypothetical protein","STM14_2291","STM14_2291",NA,"-","Attenuated"
"STM14_2437","STM14_2437",1.49769074152958,7.15730757795345,25.7678846072141,0.00273953499003145,0.0799604949248873,0.0799604949248873,"-","hypothetical protein","STM14_2437","SL1344_1937","protein_coding","-","Amplified"
"STM14_4475","STM14_4475",4.95647746946759,11.3846603870464,25.6018849181893,0.00278186536501805,0.0799604949248873,0.0799604949248873,"rfaK","putative hexose transferase","STM14_4475","SL1344_3680","protein_coding","-","Amplified"
"STM14_0081","STM14_0081",2.42309411293089,7.61337297981431,25.4271511380877,0.00282738734947937,0.0799604949248873,0.0799604949248873,"caiF","DNA-binding transcriptional activator CaiF","STM14_0081","SL1344_0069","protein_coding","-","Amplified"
"STM14_1553","STM14_1553",1.9254204054041,9.0982071012258,25.3998998992108,0.00283457780806414,0.0799604949248873,0.0799604949248873,"yeaJ","putative methyl-accepting chemotaxis protein","STM14_1553","SL1344_1218","protein_coding","-","Amplified"
"STM14_4791","STM14_4791",-1.70827520041355,7.98463181715931,25.3858110180754,0.00283830500347484,0.0799604949248873,0.0799604949248873,"yigZ","hypothetical protein","STM14_4791","SL1344_3938","protein_coding","-","Attenuated"
"STM14_3092","STM14_3092",-5.83083030314211,3.91967286579689,38.8822192476336,0.00284029587250394,0.0799604949248873,0.0799604949248873,"yfgM","putative inner membrane protein","STM14_3092","SL1344_2483","protein_coding","-","Attenuated"
"STM14_2055","STM14_2055",1.36138961118787,8.97881849136403,25.3571861929196,0.00284589816778057,0.0799604949248873,0.0799604949248873,"yciW","putative cytoplasmic protein","STM14_2055","SL1344_1632","pseudogene","-","Amplified"
"STM14_1968","STM14_1968",1.15365149543233,8.32759016405154,25.3392713529426,0.0028506643746909,0.0799604949248873,0.0799604949248873,"-","alcohol dehydrogenase class III","STM14_1968","SL1344_1557","protein_coding","-","FDR>=0.1"
"STM14_1054","STM14_1054",1.89375929279953,9.22371197403379,25.3138648106134,0.00285744232213113,0.0799604949248873,0.0799604949248873,"ybjE","putative inner membrane protein","STM14_1054","SL1344_0877","protein_coding","-","Amplified"
"STM14_2335","STM14_2335",1.37033056971199,7.55605748984333,25.1294837176096,0.00290729272352842,0.0801585707335589,0.0801585707335589,"cheW","purine-binding chemotaxis protein","STM14_2335","SL1344_1855","protein_coding","-","Amplified"
"STM14_1638","STM14_1638",3.15945833724979,7.14612628495241,25.0790940760234,0.00292112146246999,0.0801585707335589,0.0801585707335589,"-","hypothetical protein","STM14_1638","STM14_1638",NA,"-","Amplified"
"STM14_1748","STM14_1748",1.39188670010901,7.34454467325953,25.0708274511658,0.00292339863947184,0.0801585707335589,0.0801585707335589,"pdxY","pyridoxamine kinase","STM14_1748","SL1344_1382","protein_coding","-","Amplified"
"STM14_1515","STM14_1515",1.57911616598351,9.28408064734809,25.052223094457,0.00292853233065308,0.0801585707335589,0.0801585707335589,"-","putative ABC transporter periplasmic binding protein","STM14_1515","SL1344_1191","protein_coding","-","Amplified"
"STM14_4440","STM14_4440",-2.3128481375483,7.30887768163705,24.9421434543053,0.00295915942328784,0.0805566823437435,0.0805566823437435,"selB","selenocysteinyl-tRNA-specific translation factor","STM14_4440","SL1344_3647","protein_coding","-","Attenuated"
"STM14_0541","STM14_0541",1.29238277757905,7.79706128683547,24.8563337055679,0.00298333612987861,0.0807059995456506,0.0807059995456506,"cof","putative hydrolase","STM14_0541","SL1344_0451","protein_coding","-","Amplified"
"STM14_4665","STM14_4665",-2.93746426494716,3.74226822190867,24.8087132380917,0.0029968688192236,0.0807059995456506,0.0807059995456506,"atpF","F0F1 ATP synthase subunit B","STM14_4665","SL1344_3836","protein_coding","-","Attenuated"
"STM14_996","STM14_996",1.13879865893233,8.75742012720176,24.3977199718326,0.00311720084390806,0.0833598990312134,0.0833598990312134,"yliG","putative FeS oxidoreductase","STM14_996","SL1344_0828","protein_coding","-","FDR>=0.1"
"STM14_1946","STM14_1946",1.57627979670551,7.03643109534236,24.3595711937094,0.00312870054259695,0.0833598990312134,0.0833598990312134,"tehB","tellurite resistance protein TehB","STM14_1946","SL1344_1538","protein_coding","-","Amplified"
"STM14_1432","STM14_1432",1.44591277609447,8.51041631317001,24.2400134069729,0.00316511551028466,0.0838839343439994,0.0838839343439994,"-","phage replication protein O","STM14_1432","SL1344_2591","protein_coding","-","Amplified"
"STM14_5263","STM14_5263",-1.8291531191241,6.54241265588454,23.9656591019498,0.00325088047466626,0.0857034752505438,0.0857034752505438,"yjfQ","transcriptional repressor UlaR","STM14_5263","SL1344_4314","protein_coding","-","Attenuated"
"STM14_3494","STM14_3494",-2.17794842833237,6.56897601995035,23.4612463379469,0.00341698150494269,0.0868437504696388,0.0868437504696388,"invB","secretion chaperone","STM14_3494","SL1344_2874","protein_coding","SPI-1","Attenuated"
"STM14_3467","STM14_3467",-2.6588852777152,5.87142677416756,23.4287066018556,0.003428088597198,0.0868437504696388,0.0868437504696388,"orgC","putative cytoplasmic protein","STM14_3467","SL1344_2848","protein_coding","SPI-1","Attenuated"
"STM14_4847","STM14_4847",1.15364426571454,7.85353918989274,23.4032173533515,0.00343682332518363,0.0868437504696388,0.0868437504696388,"-","hypothetical protein","STM14_4847","SL1344_3979","protein_coding","-","FDR>=0.1"
"STM14_0565","STM14_0565",-1.71405942748183,5.87477582155695,23.3905380079806,0.00344117956900866,0.0868437504696388,0.0868437504696388,"ybaM","hypothetical protein","STM14_0565","SL1344_0473","protein_coding","-","Attenuated"
