"Molecule","locus_tag","gene_name","gene_func","COG","description","theme","FDR_liver","logFC_liver","FDR_spleen","logFC_spleen"
"Chromosome","SL1344_0177","stiB","Pili assembly chaperone PapD, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.970543247784411,0.0495161475746365,0.985878723822165,-0.0339983065565784
"Chromosome","SL1344_0178","stiA","cell adhesion","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,0.205208373581242,0.988369206293153,-0.179460249447532
"Chromosome","SL1344_0179","yadI","PTS system fructose IIA component","G","Carbohydrate transport and metabolism","Metabolism",0.294242809116233,0.981376496259302,0.38186371591038,0.840973076201429
"Chromosome","SL1344_0180","yadE","Polysaccharide deacetylase","G","Carbohydrate transport and metabolism","Metabolism",0.858498603380581,-0.193767470357357,0.863167430913746,-0.224227823486698
"Chromosome","SL1344_0181","panD","Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine","H","Coenzyme transport and metabolism","Metabolism",0.999204941602324,0.268053155844595,0.988369206293153,0.183317442309073
"Chromosome","SL1344_0182","panC","Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate","H","Coenzyme transport and metabolism","Metabolism",1.94e-12,-3.8838587995882,6.98e-09,-3.94069265489096
"Chromosome","SL1344_0185","pcnB","Adds poly(A) tail to the 3' end of many RNAs, which usually targets these RNAs for decay. Plays a significant role in the global control of gene expression, through influencing the rate of transcript degradation, and in the general RNA quality control","F","Nucleotide transport and metabolism","Metabolism",3.28e-10,-4.22599942873404,0.000221300361519767,-3.08380993307993
"Chromosome","SL1344_0187","dksA","Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters. Also required for regulation of fis expression","K","Transcription","Information storage and processing",1.4e-12,-4.85081957368634,1.55e-05,-3.46743713849191
"Chromosome","SL1344_0189","ligT","Hydrolyzes RNA 2',3'-cyclic phosphodiester to an RNA 2'- phosphomonoester","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.529395555580168,0.565831437006865,0.705407049356621,0.428224118153812
"Chromosome","SL1344_0190","hrpB","ATP-dependent helicase C-terminal","L","Replication, recombination and repair ","Information storage and processing",0.260452201974645,1.06310672409445,0.232638220925292,1.02194763496358
"Chromosome","SL1344_0191","mrcB","Cell wall formation. Synthesis of cross-linked peptidoglycan from the lipid intermediates. The enzyme has a penicillin-insensitive transglycosylase N-terminal domain (formation of linear glycan strands) and a penicillin-sensitive transpeptidase C-terminal domain (cross-linking of the peptide subunits)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.0185170879388102,-1.88506241092208,0.0286764253586422,-2.12286415480831
"Chromosome","SL1344_0192","fhuA","TonB-dependent Receptor Plug Domain","P","Inorganic ion transport and metabolism","Metabolism",0.129322532941894,1.22139805419483,0.0106994552015211,1.71644631916377
"Chromosome","SL1344_0193","fhuC","ABC transporter","HP","Coenzyme transport and metabolism;Inorganic ion transport and metabolism","Metabolism",0.964181375528116,0.624960280886321,0.905362041743132,-0.685535221666926
"Chromosome","SL1344_0194","fhuD","Periplasmic binding protein","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.378840131678847,0.935137128960497,0.532969414586793
"Chromosome","SL1344_0195","fhuB","FecCD transport family","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.359024596273469,0.879033293161107,-0.656901554745278
"Chromosome","SL1344_0196","stfA","Part of the yfcOPQRSUV fimbrial operon. Could contribute to adhesion to various surfaces in specific environmental niches. Increases adhesion to eukaryotic T24 bladder epithelial cells in the absence of fim genes","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.884134218279805,-0.174605531691326,0.777249788794076,-0.388268645952879
"Chromosome","SL1344_0197","stfC","PapC C-terminal domain","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.38330177821478,0.810732721320913,0.526926571481008,-0.637949413803455
"Chromosome","SL1344_0198","stfD","Pili assembly chaperone PapD, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.999204941602324,0.216275439275304,0.995125012877387,0.0803325420622513
"Chromosome","SL1344_0199","stfE","Fimbrial protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,0.277596269833697,0.713954908043653,0.783608284080243
"Chromosome","SL1344_0201","stfG","Fimbrial protein","NU","Cell motility; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,0.261244165854283,0.999304589921669,-0.0402738738797481
"Chromosome","SL1344_0202","SL1344_0202","Part of the yfcOPQRSUV fimbrial operon. Could contribute to adhesion to various surfaces in specific environmental niches. Increases adhesion to eukaryotic T24 bladder epithelial cells in the absence of fim genes","S","Function Unknown","Poorly characterised",0.69038000748525,-0.404493543844019,0.654822105813789,-0.509992384447086
"Chromosome","SL1344_0204","clcA","Probably acts as an electrical shunt for an outwardly- directed proton pump that is linked to amino acid decarboxylation, as part of the extreme acid resistance (XAR) response","P","Inorganic ion transport and metabolism","Metabolism",0.807058393152007,0.717723932695587,0.884380058163345,0.612062654793247
"Chromosome","SL1344_0206","yadS","UPF0126 domain","S","Function Unknown","Poorly characterised",0.891260597046679,-0.151249248682545,0.856514510008469,0.235078394901868
"Chromosome","SL1344_0207","btuF","Part of the ABC transporter complex BtuCDF involved in vitamin B12 import. Binds vitamin B12 and delivers it to the periplasmic surface of BtuC","P","Inorganic ion transport and metabolism","Metabolism",0.838287676872943,0.208069717880776,0.77418015484077,0.363604357731364
"Chromosome","SL1344_0209","dgt","dGTPase preferentially hydrolyzes dGTP over the other canonical NTPs","F","Nucleotide transport and metabolism","Metabolism",0.344629178277788,0.952706938528878,0.0414221769498713,1.43915153392857
"Chromosome","SL1344_0210","htrA","Trypsin","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",2.8e-10,-4.15904658545551,7.25e-10,-4.75203894315871
"Chromosome","SL1344_0211","cdaR","Putative sugar diacid recognition","KT","Transcription;Signal transduction mechanisms","Information storage and processing;Cellular processes and signaling",0.999204941602324,0.0823348080975873,0.955106764811192,0.507802674732065
"Chromosome","SL1344_0213","SL1344_0213","Sugar (and other) transporter","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.543799334362653,0.988369206293153,0.266228050121487
"Chromosome","SL1344_0214","dapD","Tetrahydrodipicolinate N-succinyltransferase N-terminal","E","Amino acid transport and metabolism","Metabolism",0.706424520908628,-0.37769933178126,0.545102920741647,-0.659650829141425
"Chromosome","SL1344_0231","rnhB","Endonuclease that specifically degrades the RNA of RNA- DNA hybrids","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,-0.523367847425374,0.988369206293153,-0.241417199869986
"Chromosome","SL1344_0234","SL1344_0234","Repeats in polycystic kidney disease 1 (PKD1) and other proteins","MU","Cell wall/membrane/envelop biogenesis; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.832554695606845,0.215706591455109,0.776905935295621,-0.364669901578596
"Chromosome","SL1344_0235","ldcC","Orn/Lys/Arg decarboxylase, N-terminal domain","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,0.154098803805991,0.98048630995855,-0.317737764506809
"Chromosome","SL1344_0236","yaeR","Glyoxalase-like domain","E","Amino acid transport and metabolism","Metabolism",0.999204941602324,0.154885120294228,0.999304589921669,0.0462395497638847
"Chromosome","SL1344_0241","yaeJ","RF-1 domain","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.999204941602324,-0.0771967131366546,0.988369206293153,-0.211620539835258
"Chromosome","SL1344_0247","yaeE","Binding-protein-dependent transport system inner membrane component","P","Inorganic ion transport and metabolism","Metabolism",0.343584599443193,0.862898941960803,0.303922147586818,0.886856921166234
"Chromosome","SL1344_0248","abc","Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.0726175513040907,0.960906097861678,0.43751843593225
"Chromosome","SL1344_0250","dkgB","Catalyzes the reduction of 2,5-diketo-D-gluconic acid","H","Coenzyme transport and metabolism","Metabolism",0.999204941602324,-0.355070408267131,0.999304589921669,0.0125519714176401
"Chromosome","SL1344_0251","yafC","LysR substrate binding domain","K","Transcription","Information storage and processing",0.999204941602324,0.315185638846145,0.988369206293153,0.270747566076831
"Chromosome","SL1344_0252","SL1344_0252","Uncharacterised MFS-type transporter YbfB","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling",0.999204941602324,0.183899403841817,0.910848066697923,0.587438009669148
"Chromosome","SL1344_0253","yafD","Endonuclease/Exonuclease/phosphatase family","S","Function Unknown","Poorly characterised",0.999204941602324,-0.176587232225791,0.988369206293153,-0.272704133415778
"Chromosome","SL1344_0254","yafE","Putative S-adenosyl-L-methionine-dependent methyltransferase","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.999204941602324,0.364781644812134,0.935137128960497,0.579050086506774
"Chromosome","SL1344_0255","dniR","Transglycosylase SLT domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.999204941602324,-0.0123716374383371,0.717630673606149,0.799289498351234
"Chromosome","SL1344_0256","gloB","Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid","S","Function Unknown","Poorly characterised",0.986561356656798,-0.0220588136278025,0.916201632554859,-0.57855044108022
"Chromosome","SL1344_0257","yafS","Methyltransferase domain","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.470362677595749,0.730612598631653,0.319580270426435,0.830872960729142
"Chromosome","SL1344_0260","sciA","Type VI secretion-associated protein, impa family","S","Function Unknown","Poorly characterised",0.75446482296339,0.771006285599029,0.642938433432013,0.859032906236537
"Chromosome","SL1344_0261","sciB","Pfam:T6SS_VasB","S","Function Unknown","Poorly characterised",0.711344535509739,0.367554475953319,0.940472229646142,0.109338770049521
"Chromosome","SL1344_0262","sciC","Pfam:T6SS_VipB","S","Function Unknown","Poorly characterised",0.676872435178982,0.414368154878133,0.71111741540279,0.41822226420806
"Chromosome","SL1344_0263","sciD","Gene 25-like lysozyme","S","Function Unknown","Poorly characterised",0.569872313647852,0.603966302673927,0.653322910392574,0.536081566953822
"Chromosome","SL1344_0264","sciE","ImpE protein","S","Function Unknown","Poorly characterised",0.999204941602324,0.0387129233583707,0.988369206293153,-0.257136447123938
"Chromosome","SL1344_0265","sciF","-","-","no category","no theme",0.358883152844779,0.903696979369811,0.457816730126062,0.691786035678776
"Chromosome","SL1344_0266","sciG","AAA domain (Cdc48 subfamily)","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling",0.999204941602324,0.342581586415881,0.98048630995855,0.348837423273459
"Chromosome","SL1344_0268","sciI","Type VI secretion protein, EvpB/VC_A0108, tail sheath","S","Function Unknown","Poorly characterised",0.863246234958128,-0.201457246633384,0.914034636585733,-0.14633754471451
"Chromosome","SL1344_0270","sciJ","conserved hypothetical protein (SPI-6 associated)",NA,"no category","no theme",0.733787925234775,0.321521062086697,0.795187359084799,-0.348896203242675
"Chromosome","SL1344_0271","sciK","Type VI secretion system effector, Hcp","S","Function Unknown","Poorly characterised",0.596233427696396,-0.552617275262957,0.845062419134578,-0.24120737372388
"Chromosome","SL1344_0272","SL1344_0272","Type VI secretion system (T6SS), amidase effector protein 4","S","Function Unknown","Poorly characterised",0.494160441114568,0.66392549322287,0.0943165751455872,1.25531514969915
"Chromosome","SL1344_0273","SL1344_0273","Type VI secretion system (T6SS), amidase immunity protein","S","Function Unknown","Poorly characterised",0.591965784443415,0.556771602726629,0.314750877075111,0.93619632773819
