Gene ID,Gene,Product,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,,
STM14_0167,yacF,hypothetical protein,2,375,1,166,1,78,-1.08,,6,385,4,251,2,158,-0.78,,2,394,1,166,1,76,-1.04,,0.74,
STM14_0168,coaE,dephospho-CoA kinase,1,421,1,702,1,608,2.68,,2,7,1,11,0,0,-3.42,,1,368,1,648,1,650,2.54,,0.14,
STM14_0169,guaC,guanosine 5'-monophosphate oxidoreductase,4,273,3,158,3,98,-2.26,,9,632,8,541,4,424,-0.79,,4,285,3,143,3,100,-2.26,,0.8,
STM14_0170,hofC,type IV pilin biogenesis protein,2,93,0,0,1,1,-5.17,,12,1521,10,712,7,396,0.84,,2,94,0,0,0,0,-5.27,,0.19,
STM14_0171,hofB,hypothetical protein,7,531,3,885,4,862,-0.99,,13,1183,8,867,5,328,-0.44,,6,550,3,862,3,911,-0.96,,0.64,
STM14_0172,ppdD,putative major pilin subunit,1,289,1,326,1,188,-0.79,,4,968,4,1470,2,1357,1.19,,2,304,1,288,1,172,-0.82,,0.34,
STM14_0173,-,hypothetical protein,0,0,0,0,0,0,-5.8,,0,0,0,0,0,0,-5.8,,0,0,0,0,0,0,-5.8,,0,essential
STM14_0174,nadC,quinolinate phosphoribosyltransferase,3,236,2,212,1,41,-1.42,,6,125,4,118,3,55,-2.18,,3,243,2,240,1,49,-1.32,,0.87,
STM14_0175,ampD,N-acetyl-anhydromuranmyl-L-alanine amidase,4,563,3,596,3,763,-0.28,,9,1364,8,1510,7,2344,1.05,,4,598,3,627,3,869,-0.19,,0.23,
STM14_0176,ampE,regulatory protein AmpE,6,2943,5,3428,3,2767,1.53,,12,783,10,976,8,1004,-0.31,,6,2898,5,3446,4,2723,1.51,,0.09,
STM14_0177,-,putative cytoplasmic protein,10,797,7,938,5,757,-0.28,,15,1497,11,1492,5,1348,0.55,,10,754,7,938,5,763,-0.33,,0.3,
STM14_0178,-,Na+/galactoside symporter,11,626,5,418,3,238,-1.86,,18,2404,16,1904,11,1412,0.21,,11,668,4,395,3,270,-1.81,,0.84,
STM14_0179,-,hypothetical protein,1,198,1,201,1,144,1.11,,2,220,2,336,2,604,1.63,,1,186,1,172,1,138,0.98,,0.05,
STM14_0180,aroP,aromatic amino acid transporter,10,548,6,605,3,895,-1.61,,16,1860,13,1570,8,1297,-0.09,,10,561,5,622,3,979,-1.57,,0.81,
STM14_0181,-,hypothetical protein,1,16,0,0,0,0,-4.58,,3,221,3,203,2,243,0.73,,1,21,0,0,0,0,-4.36,,0.33,
STM14_0182,pdhR,transcriptional regulator PdhR,0,0,0,0,0,0,-6.52,,1,48,1,4,1,4,-2.2,,0,0,1,1,0,0,-6.2,,0.01,essential
STM14_0183,aceE,pyruvate dehydrogenase subunit E1,0,0,0,0,0,0,-8.4,,0,0,0,0,0,0,-8.4,,0,0,0,0,0,0,-8.4,,0,essential
STM14_0184,aceF,dihydrolipoamide acetyltransferase,1,8,0,0,0,0,-5.41,,1,5,1,8,1,11,-4.41,,1,7,0,0,0,0,-5.54,,0.01,essential
STM14_0185,lpdA,dihydrolipoamide dehydrogenase,0,0,0,0,0,0,-4.68,,0,0,0,0,0,0,-4.68,,0,0,0,0,0,0,-4.68,,0.02,essential
STM14_0186,-,hypothetical protein,1,3,1,1,1,2,-5.37,,1,15,1,45,0,0,-3.08,,1,3,0,0,0,0,-6.05,,0.01,essential
STM14_0187,-,putative outer membrane protein,1,213,1,185,1,179,0.28,,3,183,2,514,1,486,0.73,,1,227,1,221,1,173,0.41,,0.16,
STM14_0188,-,putative periplasmic protein,3,746,2,293,2,138,-0.49,,8,686,5,552,3,291,-0.18,,3,785,2,276,2,101,-0.51,,0.45,
STM14_0190,acnB,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,3,26,0,0,0,0,-6.68,,7,209,4,103,4,249,-2.11,,2,29,0,0,0,0,-6.61,,0.01,essential
STM14_0191,-,putative restriction endonuclease,0,0,0,0,0,0,-6.69,,1,99,1,336,1,394,0.67,,0,0,0,0,0,0,-6.69,,0.04,
STM14_0192,yacL,hypothetical protein,2,42,2,288,1,134,0.84,,2,64,2,108,1,46,0.64,,2,52,2,247,1,149,0.98,,0.1,
STM14_0193,kdgT,2-keto-3-deoxygluconate permease,5,1176,2,1104,2,749,0.97,,10,426,8,375,3,190,-0.57,,4,1205,4,1226,2,806,1.05,,0.16,
STM14_0194,-,putative inner membrane protein,4,930,4,962,2,303,0.24,,12,725,11,479,5,376,-0.25,,4,896,4,951,2,300,0.2,,0.27,
STM14_0195,pdxA_2,4-hydroxythreonine-4-phosphate dehydrogenase 2,6,145,2,58,3,23,-3.93,,11,575,9,410,3,154,-1.64,,6,179,2,50,3,18,-3.85,,0.2,
STM14_0196,-,putative transcriptional regulator,3,70,1,131,1,194,-1.51,,5,211,5,323,3,189,-0.18,,3,83,1,151,1,210,-1.3,,0.75,
STM14_0197,speD,S-adenosylmethionine decarboxylase,5,641,5,429,3,128,-1.21,,12,653,9,889,6,390,-0.72,,5,698,6,397,4,109,-1.19,,0.78,
STM14_0198,speE,spermidine synthase,5,237,4,192,2,65,-2.16,,10,616,9,493,2,265,-0.73,,5,227,4,172,2,69,-2.24,,0.83,
STM14_0199,yacC,putative periplasmic protein,3,261,0,0,0,0,-4.76,,9,487,8,1184,3,1312,-0.13,,3,228,1,1,0,0,-4.56,,0.2,
STM14_0200,cueO,multicopper oxidase,10,9972,7,8142,6,5454,2.34,,18,1195,14,1194,7,1167,-0.55,,8,9828,6,8284,5,5694,2.34,,0.04,
STM14_0201,gcd,glucose dehydrogenase,12,3811,10,5042,4,5638,0.75,,27,2326,23,1575,11,1288,-0.39,,10,3676,7,5023,3,5922,0.73,,0.19,
STM14_0202,hpt,hypoxanthine-guanine phosphoribosyltransferase,7,629,4,224,2,159,-0.97,,13,366,9,242,2,227,-1.35,,7,677,4,216,2,172,-0.91,,0.8,
STM14_0203,yadF,carbonic anhydrase,2,107,2,369,1,245,0.88,,1,14,1,2,1,3,-3.48,,2,108,2,352,1,255,0.87,,0.53,
STM14_0204,yadG,putative ABC-type multidrug transport system ATPase component,4,240,3,394,2,122,-1.48,,12,760,11,921,8,541,0.1,,4,243,3,402,2,134,-1.44,,0.72,
STM14_0205,yadH,putative transport protein,3,1139,2,1191,3,722,0.75,,11,526,10,581,5,608,-0.25,,3,1184,2,1224,2,680,0.79,,0.17,
STM14_0206,stiH,putative fimbrial protein precurosr,5,566,3,891,3,688,-0.97,,19,1449,12,1088,8,1041,-0.01,,4,572,3,849,3,697,-0.98,,0.57,
STM14_0207,stiC,putativie fimbrial usher,13,2227,10,2575,8,1963,-0.22,,34,3456,27,4007,23,4459,0.47,,12,2244,8,2668,6,2017,-0.2,,0.29,
STM14_0208,stiB,putative fimbrial chaparone,5,1091,4,647,2,505,-0.23,,7,1297,7,985,5,1015,0.2,,5,1144,4,657,2,531,-0.18,,0.32,
STM14_0209,stiA,putative fimbrial subunit,3,70,1,135,1,65,-2.28,,6,240,6,234,4,95,-0.93,,3,73,1,126,1,71,-2.26,,0.77,
STM14_0210,-,hypothetical protein,0,0,0,0,0,0,-3.44,,0,0,0,0,0,0,-3.44,,0,0,0,0,0,0,-3.44,,0.14,
STM14_0211,yadI,putative PTS enzyme,3,133,2,76,1,11,-1.78,,6,458,4,377,3,77,0.24,,3,143,2,107,1,13,-1.56,,0.77,
STM14_0212,yadE,putative xylanase/chitin deacetylase,6,667,3,677,2,185,-1.09,,18,786,14,839,6,484,-0.72,,6,781,3,746,2,184,-0.91,,0.7,
STM14_0213,panD,aspartate alpha-decarboxylase,3,179,2,540,2,303,-0.39,,4,653,3,574,3,512,0.83,,3,210,2,552,2,345,-0.23,,0.27,
STM14_0214,panC,pantoate--beta-alanine ligase,2,235,1,26,0,0,-2.67,,6,439,5,427,3,225,-0.15,,2,211,1,32,0,0,-2.67,,0.76,
STM14_0215,-,hypothetical protein,0,0,0,0,0,0,-7.4,,3,56,2,23,0,0,-2.52,,0,0,0,0,0,0,-7.4,,0,essential
STM14_0216,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase,5,2563,5,1994,4,1799,1.53,,6,892,6,830,4,726,0.1,,4,2484,4,1988,3,1891,1.51,,0.07,
STM14_0217,folK,2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase,0,0,0,0,0,0,-2.29,,0,0,0,0,0,0,-2.29,,0,0,0,0,0,0,-2.29,,0.52,
STM14_0218,pcnB,poly(A) polymerase I,3,127,0,0,0,0,-4.66,,5,189,5,170,1,96,-1.43,,3,106,0,0,0,0,-4.82,,0.1,
STM14_0219,yadB,glutamyl-Q tRNA(Asp) synthetase,5,265,3,121,2,285,-1.7,,12,637,11,452,4,356,-0.35,,5,276,4,127,2,283,-1.65,,0.89,
STM14_0220,dksA,DnaK transcriptional regulator DksA,1,33,1,2,0,0,-4.39,,3,114,3,22,0,0,-2.51,,1,38,0,0,0,0,-4.82,,0.07,
STM14_0221,sfsA,sugar fermentation stimulation protein A,7,562,4,279,2,386,-0.87,,11,1916,10,1892,8,2581,1.29,,7,584,4,306,2,424,-0.79,,0.34,
STM14_0222,ligT,2'-5' RNA ligase,1,2,0,0,0,0,-7.93,,6,494,5,328,3,186,-0.28,,0,0,0,0,0,0,-8.91,,0,
STM14_0223,hrpB,ATP-dependent RNA helicase HrpB,8,442,2,112,2,77,-2.9,,20,1233,17,964,5,776,-0.75,,7,462,3,143,3,79,-2.75,,0.6,
STM14_0224,-,hypothetical protein,3,784,3,746,2,1093,0.52,,3,703,3,761,3,573,0.34,,3,840,3,789,2,1144,0.62,,0.16,
STM14_0225,-,hypothetical protein,0,0,0,0,0,0,-4.98,,1,4,1,41,1,31,-1.5,,0,0,0,0,0,0,-4.98,,0.08,
STM14_0226,mrcB,penicillin-binding protein 1b,13,2063,8,1366,8,703,-0.76,,33,1938,22,1517,11,769,-0.75,,13,2195,8,1476,8,719,-0.67,,0.61,
STM14_0227,-,hypothetical protein,0,0,0,0,0,0,-5.44,,2,15,1,3,0,0,-2.4,,0,0,0,0,0,0,-5.44,,0.03,essential
STM14_0228,fhuA,ferrichrome outer membrane transporter,13,1198,10,1628,6,856,-1.21,,34,2461,23,2119,13,1350,-0.41,,14,1320,9,1599,7,854,-1.14,,0.71,
STM14_0229,fhuC,iron-hydroxamate transporter ATP-binding subunit,4,172,0,0,0,0,-4.09,,7,443,7,244,2,179,-0.15,,4,176,0,0,0,0,-4.07,,0.32,
STM14_0230,fhuD,iron-hydroxamate transporter substrate-binding subunit,2,503,2,299,1,86,-0.35,,3,206,3,210,2,272,-1.11,,2,543,2,307,1,114,-0.24,,0.53,
STM14_0231,fhuB,iron-hydroxamate transporter permease subunit,3,1353,3,930,2,563,-0.56,,16,1670,13,1146,6,1469,-0.15,,3,1468,3,942,2,631,-0.46,,0.45,
STM14_0232,-,hypothetical protein,2,490,2,158,2,167,0.98,,3,110,2,116,2,86,-0.53,,2,433,2,161,2,172,0.89,,0.17,
STM14_0233,-,hypothetical protein,0,0,0,0,0,0,-5.04,,0,0,0,0,0,0,-5.04,,0,0,0,0,0,0,-5.04,,0.01,essential
STM14_0234,stfA,putative fimbrial subunit,0,0,0,0,0,0,-8.37,,5,258,4,244,2,149,-0.46,,0,0,0,0,0,0,-8.37,,0,
STM14_0235,stfC,putative fimbrial outer membrane usher,18,4453,14,4838,13,4057,0.11,,41,4951,36,5427,21,5122,0.28,,17,4524,14,4910,15,4127,0.13,,0.24,
STM14_0236,stfD,putative periplasmic fimbrial chaperone,6,260,5,243,4,190,-1.18,,10,981,8,495,4,270,0.32,,7,249,5,238,5,208,-1.22,,0.59,
STM14_0237,stfE,putative minor fimbrial subunit,1,44,1,47,1,18,-1.75,,5,289,5,230,4,284,0.94,,1,52,1,37,1,16,-1.72,,0.67,
STM14_0238,stfF,putative minor fimbrial subunit,0,0,0,0,0,0,-6.43,,4,96,4,74,2,87,0.04,,0,0,0,0,0,0,-6.43,,0.03,
STM14_0239,stfG,putative minor fimbrial subunit,1,71,1,102,1,200,-0.49,,2,11,1,10,0,0,-3.73,,1,75,1,132,1,193,-0.33,,0.94,
STM14_0240,-,putative outer membrane protein,13,1588,7,1066,5,782,-0.62,,21,2187,16,3115,10,2942,0.31,,12,1713,8,1105,5,760,-0.55,,0.4,
STM14_0241,hemL,glutamate-1-semialdehyde aminotransferase,1,2,0,0,0,0,-6.74,,1,2,0,0,0,0,-6.76,,1,3,0,0,3,8,-6.14,,0,essential
STM14_0242,-,hypothetical protein,1,13,1,4,0,0,-4.89,,3,197,2,86,1,59,-0.78,,1,15,1,4,0,0,-4.76,,0.13,
STM14_0243,yadQ,chloride channel protein,6,559,3,581,3,431,-0.66,,16,1058,13,1016,7,1451,0.31,,6,586,3,600,3,370,-0.62,,0.42,
STM14_0244,yadR,iron-sulfur cluster insertion protein ErpA,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0245,yadS,hypothetical protein,6,226,5,216,3,119,-1.15,,9,469,7,222,3,115,-0.52,,6,247,5,213,3,122,-1.08,,0.71,
STM14_0246,btuF,vitamin B12-transporter protein BtuF,3,25,0,0,0,0,-6.02,,12,400,8,303,4,143,-0.47,,3,19,0,0,0,0,-6.25,,0.04,
STM14_0247,pfs,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,0,0,0,0,0,0,-1.93,,0,0,0,0,0,0,-1.93,,0,0,0,0,0,0,-1.93,,0.71,
STM14_0248,dgt,deoxyguanosinetriphosphate triphosphohydrolase,11,3661,5,4437,5,5243,1.1,,25,2070,21,2474,10,2800,0.27,,11,3671,6,4551,5,5411,1.12,,0.1,
STM14_0249,htrA,serine endoprotease,6,293,2,189,1,170,-2.23,,15,790,13,515,5,148,-0.96,,8,342,2,201,1,164,-2.07,,0.81,
STM14_0250,cdaR,carbohydrate diacid transcriptional activator CdaR,5,443,3,168,3,176,-1.28,,11,537,6,441,2,340,-0.6,,5,514,3,152,3,191,-1.18,,0.77,
STM14_0251,yaeH,hypothetical protein,2,259,1,87,1,50,-2.08,,7,699,7,824,4,975,0.18,,2,278,1,87,1,51,-2.01,,0.93,
STM14_0253,dapD,"2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0254,glnD,PII uridylyl-transferase,0,0,0,0,0,0,-9.02,,1,3,0,0,0,0,-7.73,,0,0,0,0,0,0,-9.02,,0,essential
STM14_0255,map,methionine aminopeptidase,0,0,0,0,0,0,-1.99,,0,0,0,0,0,0,-1.99,,0,0,0,0,0,0,-1.99,,0.67,
STM14_0256,-,30S ribosomal protein S2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0257,rpsB,30S ribosomal protein S2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0258,tsf,elongation factor Ts,0,0,0,0,0,0,-5.38,,1,17,0,0,0,0,-2.87,,0,0,0,0,0,0,-5.38,,0.02,essential
STM14_0259,pyrH,uridylate kinase,1,2,0,0,0,0,0.16,,0,0,0,0,0,0,-0.74,,0,0,0,0,0,0,-0.74,,0.47,
STM14_0260,frr,ribosome recycling factor,0,0,0,0,0,0,-2.15,,0,0,0,0,0,0,-2.15,,0,0,0,0,0,0,-2.15,,0.59,
STM14_0261,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0262,-,hypothetical protein,0,0,0,0,0,0,-3.31,,0,0,0,0,1,2,-3.14,,0,0,0,0,0,0,-3.31,,0.18,
STM14_0263,uppS,undecaprenyl pyrophosphate synthase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0264,cdsA,CDP-diglyceride synthase,0,0,0,0,0,0,-0.88,,0,0,0,0,0,0,-0.88,,0,0,0,0,0,0,-0.88,,0.69,
STM14_0265,yaeL,zinc metallopeptidase,1,48,1,11,0,0,-2.93,,1,58,1,8,0,0,-2.87,,1,40,1,11,0,0,-3.07,,0.26,
STM14_0266,yaeT,outer membrane protein assembly factor YaeT,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0267,hlpA,periplasmic chaperone,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0268,lpxD,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,0,0,0,0,0,0,-0.67,,0,0,0,0,0,0,-0.67,,0,0,0,0,0,0,-0.67,,0.58,
STM14_0269,fabZ,(3R)-hydroxymyristoyl-ACP dehydratase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0270,lpxA,UDP-N-acetylglucosamine acyltransferase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0271,lpxB,lipid-A-disaccharide synthase,0,0,0,0,0,0,-5.98,,1,56,1,20,0,0,-1.17,,0,0,0,0,0,0,-5.98,,0.03,essential
STM14_0272,rnhB,ribonuclease HII,1,1,0,0,0,0,-6.04,,3,38,3,44,0,0,-1.84,,0,0,0,0,0,0,-6.66,,0.01,essential
STM14_0273,dnaE,DNA polymerase III subunit alpha,1,1,0,0,0,0,0.72,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.22,
STM14_0274,accA,acetyl-CoA carboxylase carboxyltransferase subunit alpha,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0275,-,putative endochitinase,12,397,3,266,3,182,-2.46,,26,3032,21,2867,15,1864,0.66,,9,378,3,293,3,155,-2.49,,0.99,
STM14_0276,ldcC,lysine decarboxylase 2,14,1380,11,1477,7,1014,-0.88,,27,2239,25,2162,12,1860,-0.21,,15,1436,11,1377,7,995,-0.88,,0.57,
STM14_0277,yaeR,hypothetical protein,1,212,0,0,0,0,-2.43,,4,145,3,237,1,112,0.29,,1,227,0,0,0,0,-2.37,,0.95,
STM14_0278,tilS,tRNA(Ile)-lysidine synthetase,0,0,0,0,0,0,-1.75,,0,0,0,0,0,0,-1.75,,0,0,0,0,0,0,-1.75,,0.81,
STM14_0279,rof,Rho-binding antiterminator,2,127,2,41,1,143,-2.13,,5,339,4,226,1,118,-0.59,,2,136,1,37,1,129,-2.13,,0.88,
STM14_0280,yaeP,hypothetical protein,2,184,1,26,0,0,-2.38,,5,130,5,160,1,81,-1.26,,2,191,1,29,0,0,-2.29,,0.68,
STM14_0281,yaeQ,putative cytoplasmic protein,3,94,1,127,1,80,-1.18,,4,45,5,51,1,57,-2.23,,3,71,1,112,1,102,-1.43,,0.89,
STM14_0282,yaeJ,hypothetical protein,4,662,3,318,1,307,-0.09,,6,253,4,542,2,157,-0.78,,3,566,3,331,1,343,-0.19,,0.43,
STM14_0284,proS,prolyl-tRNA synthetase,1,2,0,0,0,0,-1.49,,0,0,0,0,0,0,-2.31,,1,2,0,0,0,0,-1.44,,0.81,
STM14_0285,yaeB,putative regulatory protein,3,581,2,641,2,149,-0.12,,6,463,5,510,3,199,-0.38,,2,661,2,621,2,157,-0.02,,0.36,
STM14_0286,rcsF,outer membrane lipoprotein,0,0,0,0,0,0,-7.33,,2,56,1,55,1,68,-1.49,,0,0,0,0,0,0,-7.33,,0,essential
STM14_0287,metQ,DL-methionine transporter substrate-binding subunit,3,53,1,50,1,2,-4.19,,10,704,8,441,4,151,-0.47,,2,49,1,43,0,0,-4.48,,0.23,
STM14_0288,yaeE,DL-methionine transporter permease subunit,4,316,3,159,2,102,-1.53,,9,442,6,335,3,330,-0.75,,4,337,3,182,2,112,-1.41,,0.89,
STM14_0289,metN,DL-methionine transporter ATP-binding subunit,8,900,6,610,5,264,-0.44,,11,535,9,501,6,331,-0.94,,8,945,8,634,5,270,-0.38,,0.54,
STM14_0290,yaeD,"D,D-heptose 1,7-bisphosphate phosphatase",1,14,0,0,0,0,-6.5,,2,15,0,0,0,0,-6.47,,1,12,0,0,0,0,-6.68,,0,essential
STM14_0291,-,hypothetical protein,1,123,1,120,1,63,-0.05,,2,228,2,224,2,145,0.87,,1,127,1,138,1,73,0.06,,0.21,
STM14_0292,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0296,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0300,dkgB,"2,5-diketo-D-gluconate reductase B",5,1271,5,857,4,753,0.62,,10,1175,9,1026,5,1423,0.72,,5,1264,4,838,4,767,0.6,,0.13,
STM14_0301,yafC,putative transcriptional regulator,4,243,2,190,0,0,-2.5,,12,582,11,591,6,564,-0.34,,4,250,2,180,0,0,-2.5,,0.79,
STM14_0302,-,putative drug efflux protein,7,745,4,404,2,213,-0.52,,12,1008,9,771,7,433,0.12,,7,714,5,396,2,224,-0.56,,0.42,
STM14_0303,yafD,hypothetical protein,7,326,3,120,2,58,-2.16,,14,773,11,484,2,30,-0.9,,7,318,3,99,2,57,-2.26,,0.79,
STM14_0304,yafE,putative methyltransferase,5,240,3,217,3,96,-1.66,,12,1273,10,981,5,612,0.69,,5,252,3,229,3,103,-1.59,,0.67,
STM14_0305,dniR,membrane-bound lytic murein transglycosylase D,12,2192,7,1625,7,1231,0.04,,27,1449,22,1993,13,1869,-0.17,,10,2198,7,1580,6,1281,0.04,,0.3,
STM14_0306,gloB,hydroxyacylglutathione hydrolase,2,43,1,105,1,91,-2.6,,6,752,6,392,3,126,0.47,,2,53,1,114,2,95,-2.39,,0.95,
STM14_0307,yafS,putative SAM-dependent methyltransferase,6,470,3,414,1,345,-0.87,,12,797,10,1041,7,1039,0.15,,7,524,3,395,1,336,-0.8,,0.5,
STM14_0308,rnhA,ribonuclease H,0,0,0,0,0,0,-8.88,,0,0,0,0,0,0,-8.88,,0,0,0,0,0,0,-8.88,,0,essential
STM14_0309,dnaQ,DNA polymerase III subunit epsilon,1,48,1,35,0,0,-2.19,,1,67,1,60,1,127,-0.97,,1,49,1,34,1,8,-1.87,,0.85,
STM14_0310,-,hypothetical protein,1,1,0,0,0,0,-4.63,,1,10,0,0,0,0,-3.26,,0,0,0,0,0,0,-5.36,,0.03,essential
STM14_0312,-,hypothetical protein,1,28,1,3,0,0,-2.92,,1,639,1,790,1,594,3.01,,1,32,1,1,0,0,-2.98,,0.74,
STM14_0313,-,putative cytoplasmic protein,4,498,3,400,3,255,-0.62,,9,503,8,841,6,521,-0.18,,3,547,3,352,3,238,-0.6,,0.48,
STM14_0314,-,putative cytoplasmic protein,2,79,1,1,0,0,-4.91,,4,1069,4,1011,3,795,0.92,,2,62,0,0,0,0,-5.49,,0.2,
STM14_0315,-,putative cytoplasmic protein,9,1402,5,1478,4,722,-0.8,,16,1256,14,1343,11,1216,-0.86,,9,1582,6,1487,3,742,-0.69,,0.64,
STM14_0316,-,putative cytoplasmic protein,4,516,3,763,3,897,0.16,,8,510,4,542,2,598,-0.06,,4,537,3,839,3,931,0.24,,0.26,
STM14_0317,-,putative cytoplasmic protein,4,631,2,553,2,273,-0.24,,7,489,5,311,3,559,-0.61,,5,615,2,568,2,258,-0.26,,0.44,
STM14_0318,-,putative cytoplasmic protein,6,496,5,504,3,262,-1.47,,12,1048,12,901,7,1101,-0.36,,6,497,5,556,3,222,-1.45,,0.81,
STM14_0319,-,putative chaperone ATPase,6,596,4,709,4,727,-1.26,,17,2164,13,2095,9,2104,0.48,,6,634,4,757,4,761,-1.17,,0.57,
STM14_0320,-,putative cytoplasmic protein,2,397,1,106,1,30,-0.1,,5,181,3,143,3,157,-0.42,,2,383,1,68,1,21,-0.37,,0.41,
STM14_0321,-,putative cytoplasmic protein,7,480,3,347,2,411,-1.83,,17,1100,15,1349,10,1097,-0.39,,7,503,4,361,2,488,-1.75,,0.94,
STM14_0322,-,invasol SirA,0,0,0,0,0,0,-5.99,,2,5,1,2,1,4,-3.65,,0,0,0,0,0,0,-5.99,,0.01,essential
STM14_0323,-,putative cytoplasmic protein,1,65,1,125,1,225,-2.04,,5,96,5,175,4,255,-1.54,,1,97,1,112,1,211,-1.75,,0.79,
STM14_0324,-,putative cytoplasmic protein,0,0,0,0,0,0,-6.59,,3,215,3,167,2,123,0.98,,0,0,0,0,0,0,-6.59,,0.05,
STM14_0325,-,putative cytoplasmic protein,0,0,0,0,0,0,-8.28,,6,90,5,119,1,20,-1.85,,1,7,0,0,0,0,-6.45,,0,essential
STM14_0326,-,putative periplasmic protein,3,22,0,0,0,0,-5.12,,2,118,2,90,1,30,-1.26,,3,37,0,0,0,0,-4.7,,0.09,
STM14_0327,-,putative cytoplasmic protein,1,502,1,685,1,907,1.28,,1,285,2,145,2,194,-0.1,,1,536,1,696,1,978,1.36,,0.09,
STM14_0328,-,putative outer membrane lipoprotein,2,482,2,450,2,237,1.11,,4,158,3,85,1,120,-0.66,,2,452,2,440,2,249,1.06,,0.16,
STM14_0329,-,putative cytoplasmic protein,7,1019,6,1209,6,1231,-0.09,,14,1196,9,1516,8,1924,0.21,,7,1018,6,1152,6,1251,-0.11,,0.29,
STM14_0330,-,hypothetical protein,9,3488,6,2916,6,1661,0.06,,18,1941,15,1600,5,1562,-0.72,,9,3140,6,2748,5,1306,-0.09,,0.39,
STM14_0331,-,putative inner membrane protein,11,3379,6,3808,6,3755,0.59,,17,2854,13,2667,11,2577,0.24,,11,3484,6,3825,6,3787,0.62,,0.16,
STM14_0332,-,putative Shiga-like toxin A subunit,1,66,1,140,1,129,0.16,,1,88,1,58,1,18,-0.26,,1,52,1,143,1,106,-0.07,,0.31,
STM14_0333,-,putative inner membrane protein,11,1110,5,740,6,422,-1.5,,22,1281,16,1290,10,1580,-0.95,,11,1098,6,770,5,447,-1.48,,0.93,
STM14_0334,-,putative cytoplasmic protein,1,72,0,0,0,0,-4.23,,3,114,3,80,1,220,-1.15,,1,93,1,1,0,0,-3.68,,0.24,
STM14_0335,-,putative periplasmic protein,7,867,5,905,4,873,-0.43,,11,785,10,891,5,844,-0.53,,7,840,5,898,4,934,-0.46,,0.48,
STM14_0336,-,putative cytoplasmic protein,4,689,2,582,2,51,-0.41,,9,823,7,926,7,1136,0.39,,4,676,3,524,1,64,-0.44,,0.35,
STM14_0337,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0338,-,putative cytoplasmic protein,7,357,2,136,3,206,-2.87,,21,1840,18,2077,12,3746,0.14,,8,405,2,153,2,207,-2.71,,0.77,
STM14_0339,-,putative cytoplasmic protein,4,539,4,534,3,606,0.41,,8,614,7,699,4,882,0.69,,4,542,4,619,3,648,0.49,,0.15,
STM14_0340,-,putative RHS-like protein,24,3141,8,2819,6,1598,-0.71,,43,5173,44,4437,24,3759,0.04,,22,3139,9,2941,7,1629,-0.69,,0.48,
STM14_0341,-,putative RHS-like protein,4,755,2,448,1,436,0.1,,9,309,6,362,4,256,-0.84,,4,702,1,462,1,399,0.04,,0.38,
STM14_0342,-,putative cytoplasmic protein,3,67,1,13,0,0,-3.88,,7,1325,7,994,5,884,1.51,,2,54,1,18,0,0,-3.94,,0.61,
STM14_0343,-,hypothetical protein,1,1,0,0,0,0,-5.96,,2,114,1,61,1,32,-0.3,,1,2,0,0,0,0,-5.83,,0.05,
